COURSE_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,NMPR_CO,EDC_CT,BASE_TIME,TIME_PER_CT,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADDR,COURSE_EDC_CRSE_CN,LAST_UPDT_DE
펫 전용 홈런볼 만들기,여가활동,클래스,반려동물,6,35000,1,35000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,해당 클래스는 반려 동물을 위한 미니슈홈런볼을 만들어 볼 수 있는 클래스입니다.고기 알러지가 있는 아이들에게 추천합니다!!,20221130
"바스크 치즈 케이크 만들기 사람용, 반려동물용 선택",여가활동,클래스,반려동물,8,40000,1,40000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,해당 클래스는 사람용 바스크 치즈케이크와강아지 고양이가 먹을 수 있는 펫 전용 치즈케이크 클래스입니다!클래스는 계량부터 믹싱까지 도움 없이 만들어보게 됩니다.수강하시고 집에서도 만들어보세요,20221130
1:1레슨/5주 차 완성 과정 명문 대학 보컬전공이 가르쳐드리는 늘 수. 밖.에. 없는 보컬 레슨!,여가활동,클래스,보컬,1,206250,5,41250,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"이런 분에게 강력 추천드려요!- 축가, 회식, 프러포즈 등 중요한 자리에서 자기만의 필살 곡을 뽐내고 싶으신 분- 예고, 예대 진학을 꿈꾸거나 엔터테인먼트 소속사에 보컬로 합격을 하고 싶으신 분- 학원은 불편하고, 개인레슨은 금전적인 부담되시는 분- 싱어송라이터, 작곡을 배운 뒤 어느 정도의 노래실력이 필요하신 분- 노래방에서 1, 2곡만 불러도 목이 쉬고 아픈 경험이 잦으신 분- 평소 목소리나 음치가 고민이어서, 노래 실력을 향상시키시고 싶은 분- 버킷리스트로 노래 한 곡 녹음  커버 영상촬영을 할 정도의 곡을 완성시키고 싶으신 분- 평소 말하는 목소리가 불편하거나 목소리를 교정하고 보다 듣기 좋게 만들고 싶으신 분",20221130
"내 목소리가 담긴 음원만들기, 레코딩수업",여가활동,클래스,보컬,1,40000,1,40000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"원데이 레코딩 수업을 개설했습니다.가볍게는 취미, 이벤트, 이색데이트 등에서, 깊게는 홈레코딩을 쉽게하는 방법까지 보컬 레코딩 수업을 진행합니다.부르고 싶었던 곡을 한시간동안 녹음을 진행해서, 음원을 만드는 수업입니다.편안한 분위기에서 좋은 추억 만들어 드릴게요",20221130
누구나 노래 잘 부를 수 있어요.,여가활동,클래스,보컬,1,240000,4,60000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"노래를 잘 부르기 위한 수업입니다.저는 학생 때 부터 다양한 선생님들의 레슨을 받아봤고, 잘못된 발성법으로 목이 아예 망가져도 봤어요. 제가 레슨을 받으며, 노래를 하며 불편함을 느꼈던 부분들을 보완해서 수업 진행하고 있습니다 ㅎㅎ",20221130
발성의 기본은 클래식으로 배우시는게 좋습니다~ 레슨경력 5년이상연령대다양 경희대학교 성악과 실기수석 졸업 현재 프리랜서 활동 중 수강생 맞춤으로 꼼꼼히 가르쳐 드립니다,여가활동,클래스,보컬,1,162800,4,40700,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"노래를 좋아하는데 목소리를 내는데 두려움이 있으신 분,마이크를 사용하는 것 보다는 좀 더 클래식한 매력을 찾으시는 분,노래를 부르다보면 목이 아프거나 뜬 소리가 난다 하시는 분,내 목소리를 잘 사용하고 싶다 하시는 분",20221130
보컬!어렵지않아!!힘들뿐!!/바로바로 피드백!! 근본적인 문제부터!고음?아냐!,여가활동,클래스,보컬,1,55000,1,55000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"노래를 즐기고 싶은 사람. 하루하루가 좀 더 재밌어지고 싶은 분들!!입시, 오디션 준비, 노래를 잘하고 싶어서 고통받는 분들 힘드신 분들즐겁게 노래를 할 수 있게 알려드립니다.",20221130
브로드웨이 뉴욕보컬트레이너와 함께 하는 보컬 원데이 클래스,여가활동,클래스,보컬,1,88000,1,88000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"NEW YORK VOCAL COACHING CERTIFIED INSTRUCTOR현 일본, 중국, 러시아, 미국 보컬 트레이너현 정화예술대학교 실용음악과 보컬전공 교수백석예술대학교 실용음악과 보컬 전공 졸업상명대학교 문화기술대학원 공연예술경영학과 졸업실기 교사 자격증 보유Greg Enriquez전 SLS Master Teacher）사사Justin Stoney현 NEW YORK VOCAL COACHING Master Teacher 　CEO　사사많은 보컬 트레이너들와 다르게 저는 현재 해외에서도 활동하고 있는 보컬 트레이너 입니다. 그래서 그 누구 보다 다양한 사람들을 만나고 있고 한국이라는 조그만한 나라의 보컬트레이너를 불러 주는것을 보면 남들과는 다른 무언가가 있다고 생각이 듭니다.저를 만난 그 어떤 분들도 후회를 안하게 해드릴 자신이 있습니다.",20221130
세스릭스발성법 원데이 보컬트레이닝 부평 보컬레슨,여가활동,클래스,보컬,1,300000,1,300000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,짧은 시간에 발성의 기본을 잡고 노래에 적용까지 해보는 원포인트 레슨입니다. 세계적인 보컬코치 세스릭스의 SLS 발성테크닉을 기반으로 레슨을 진행합니다,20221130
흑인음악전문 흑인음악이 궁금하다구요? 바로 여기가 흑인음악 맛집!!,여가활동,클래스,보컬,1,88000,4,22000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"입시를 준비하시는분 ,취미로 배우시고싶으신분, 단기간 레슨을 원하시는분, 장기간 레슨을 원하는분,다양한 연령대 상관없습니다노래에 열정만 있다면 언제든 연락주세요!",20221130
타로카드 쉽고 재밌게 배우기,여가활동,클래스,사주/타로,9,308000,8,38500,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,취미로 타로카드를 시작하시려는 분.타로를 직업으로 하기 위해 본격적으로 배우시려는 분.,20221130
ITF태권도 원데이 클래스 성인태권도성인운동 무도태권도,여가활동,클래스,실내스포츠,8,49500,3,16500,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"추 천1. ITF태권도가 무엇인가?? 알려달라!! 궁금한 그대2. 멋진 시범으로 나의 매력을 +100 시키고 싶은 당신3. 손,발을 움직여 미트를 치고,차며 스트레스를 날리고 싶은 그대4. 남다른 한국문화를 체득, 자신의 삶에 적용시키고 싶은 당신5. 신체균형, 멋진 몸매를 유지하고 싶으신 그대6. 태권도를 하고 싶은데 나이, 신체조건때문에 망설이는 그대7. 말이 필요없다, 그냥 끌린다!!",20221130
경기/인천/서울 피아노 곡 완주클래스 :- ! 첫 수업 할인 !,여가활동,클래스,악기,1,27500,1,27500,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,- 처음이지만 피아노를 배워보고싶어요!- 소소하게 연주하며 힐링하고 싶어요!- 취미를 만들고 싶어요!- 피아노 기초를 다지고 싶어요!- 원하는 곡을 완곡하고 싶어요!,20221130
원데이/한곡완성나만을 위한 맞춤형 피아노 레슨,여가활동,클래스,악기,1,40000,1,40000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"?수업 목표?-취미 만들기-지친 일상 음악으로 힐링하기-하고 싶은 곡 연주하기-한 곡 완성하기(나만을 위한 맞춤형 레슨)지금까지, 그리고 지금도 수많은 취미생 레슨을 진행해 온 경험을 토대로, 취미로 치기에 좋은 곡들을 많이 알고 있어요! 연습하기에도 좋고 취미로 재미있게 배우기 좋은 곡들로 레슨진행을 하고 있어요?",20221130
인천 부평 취미피아노 반주법 재즈피아노 1회 맛보기,여가활동,클래스,악기,1,25000,1,25000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"선생님이 누구신가요?동아방송예술대학교 출신 예예쌤 입니다.학교 다닐 시절부터 누군가에게 무언가를 알려주는 과정이 보람차고, 즐거웠던 기억으로 남아있어요.20년 동안 배운 제 노하우들을 아낌없이 알려드립니다",20221130
인천/부천 기타로 가요/pop/뉴에이지/클래식 등 반주부터 핑거링까지 배워요,여가활동,클래스,악기,1,16500,1,16500,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,1:1 레슨을 기본으로 하여 원하는 장르나 곡을 목표로 하여 개인별로 맞춤커리큘럼을 설정하여 레슨 진행합니다!수준별로 직접 편곡한 악보를 레슨에 활용합니다,20221130
"재밌는 플룻으로 힐링하기 플루트,flute",여가활동,클래스,악기,1,200000,4,50000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,음악을 사랑하시는 분 취미로 플룻을 하시고 싶으신 분 플룻에 흥미가 있으신 분  플룻 레슨이 받고 싶은신 분,20221130
"첫달할인!1:1 맞춤형 커리큘럼!지친하루의 소확행! 원하는 곡, 코드반주, 기초이론, 재즈화성학 레슨!",여가활동,클래스,악기,1,154000,4,38500,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"취미반- '계이름을 읽을 줄 몰라 피아노 시작이 두려워요' 하시는 분 들!기초이론부터 차근차근 쉽게 수업 진행 해드려요!- 가요, 트로트, CCM 등 코드로 반주를 하고싶으신 분 들!- 이벤트 프로포즈, 축가, 과제 등 에서 피아노 연주 또는 피아노 치면서 노래하실 분 들! 단기간도 가능해요! 전문취미반 /부전공- 가요r CCM 반주 할 때 여러가지 응용 주법을 배우고 싶으신 분 들!- 다양한 리듬의 반주를 배우고 싶으신 분 들 !- Jazz 연주곡을 배우고 싶으신 분 들!- 자작곡을 써보고 싶으신 분 들!- 다른 악기파트지만 피아노를 부전공으로 배우고 싶으신 분 들! 재즈화성학 / 기초이론부터도 가능- 전공에 따라서 커리큘럼이 다르니 따로 문의주세요! 출강하는 학원마다 화성학Tset 에서 선규 튜터 학생들이 항상 상위권등수 싹쓸이!!",20221130
"피아노부터 기초이론, 시창청음, 재즈화성학 뿌수기!뿌셔뿌셔!!",여가활동,클래스,악기,1,154000,4,38500,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"안녕하세요~!저는 작곡과를 전공했습니다.생각해보면 아주아주 꼬맹이였을적부터 음악을 놓치 않았던것 같아요!저는 연주하는 것, 음악듣는 것들이 즐겁습니다.저는 음악을 해야겠다! 라는 제 생각이 너무나도 확고해서 전공을 했고, 지금은 직업으로 까지이어가고 있네요.모두 음악에대한 꿈? 버킷리스트? 취미? 하나쯤은 있지 않나요~? 제가 한 발짝 더 다가가도록하겠습니다 !수업이 딱딱하지 않고, 지루하지 않은, 흥미와 재미를 이끌어 내어 시간이 이렇게 빨리갔나?할 정도의 즐거운 레슨이 될것입니다~!동아방송 예술대학교 작곡전공음악실기교사 교원 자격증 취득서울문화예술대학교 음악학사 취득피아노, 작곡, 화성학, 시창첨음 레슨 출강입시,취미부평온누리교회 대예배 반주,성가대반주pk 컨퍼런스 반주사역싱어송라이터 '김꽃' '소통' 'moodn' 등 라이브공연 세션가이드녹음, 에반스라운지 잭비님블 재즈다 등 외 JAZZ클럽 연주 다수윤동주 음악 창작제, 한지festival guest 및 세션 외 다수의 문화축제 공연활동뮤지컬'가망없는 일' 세션 '도리안 그레이''드라큘라' 등 다수의 뮤지컬 악보 편집,편곡개인레슨, 입시반주 등으로 다수의 합격생들 배출",20221130
인천 드럼 원데이 클래스 오늘은 나도 드러머!,여가활동,클래스,악기,6,45000,1,45000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,"패드에서 기본리듬을 익히고,전자드럼에서 연습을 한뒤,어쿠스틱 드럼에서 노래에 맞춰 흥겹게 연주를 합니다??",20221130
나만의 레진 그립톡 만들기,여가활동,클래스,액세서리/패션소품,6,25000,1,25000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,1. 레진의 특성 이해하기2. 꾸미기 재료의 특성을 이해하고 사용하기3. 상상한 디자인을 직접 구성하고 표현하기4. 나만의 작품을 완성하고 사용하기,20221130
나만의 레진 미니 쉐이커 키링 만들기,여가활동,클래스,액세서리/패션소품,6,30000,2,15000,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,레진 미니 쉐이커 키링 만들기1. 레진과 몰드의 특성 이해하기2. 꾸미기 재료들의 특성을 이해하고 사용하기3. 상상한 디자인을 직접 표현하기4. 나만의 작품 완성하기,20221130
